新加坡被誉为“花园城市”果然名副其实，这次旅行深有体会，而对滨海湾花园尤为印象深刻。地理位置离金沙酒店很近，也可从bayfront站出来根据标示很容易找到。整个花园很大，远远就能看到宛若阿凡达世界里的supertree，到了晚上，这些“参天大树”会亮起映衬夜色的灯光，并且在指定时间开始震撼的音乐灯光秀。另外，我们去了两个室内冷气玻璃花园，分别叫cloud forest 和flower dome，室内冷气十足，一边感受着阳光透过玻璃落下来，一边吹着强冷气，很特别的体验。cloud forest主要亮点是从人造山和植物间倾泻而下的巨大瀑布，据说是世界最高的室内瀑布，很有气势。室内两条空中走廊，可以近距离观赏瀑布和拍照。flower dome 是以热带花卉和植物为主，其中不乏可爱的元素点缀，适合拍照。在supertree周围有一条空中走廊，需要另买票，分批放行游客乘电梯上去体验。走上去能感觉到轻微晃动，但视野很棒，能看到摩天轮和金沙。到了晚上，大量游客会选择supertree周围的空地上坐下等待灯光秀，第一场是七点四十五开始。灯光和音乐相互衬托制造了一场非常浪漫的show，好像到了童话世界。,,,,,
天哪在新加坡带了一年出吧，居然去了5次，哈哈，没次去都是不一样的感觉不一样的花花草草，除了云雾林，隔段时间去都会更新……值得去哟，拍照忒别美,,,,,
打印门票带过去，就直接扫码进场，很方便。这个花园（花穹、云雾林）真的很值得去看看，里面的花和多肉都非常美，布局有新意。我已经是第二次去了，依然看得很开心。花园外面，晚上19:45、20:45各有一场灯光秀，十分钟左右，不算精彩，但也算多一个看点了。,,,,,
灯光秀很震撼，感受到大自然的神奇和伟大，云雾穹更棒，瀑布超美，就是里面太冷了，10度左右的气温吧，穿了长袖依然很冷。,,,,,
不愧是花园国家，自然与现代建筑的结合,,,,,
网上订好买票后直接扫码进入就可以了，建议先玩植物花卉园，然后再玩云雾林，设计的很有特色，跟着指示走就可以了，很方便！,,,,,
网上订好买票后直接扫码进入就可以了，建议先玩植物花卉园，然后再玩云雾林，设计的很有特色，跟着指示走就可以了，很方便！,,,,,
滨海湾花园强烈推荐，大概是新加坡我最爱的景点了。两个馆云雾林跟花穹，摄影爱好者一定要去，里面的花状态非常好，所以每一朵都很适合拍。出馆的时候让工作人员盖个戳可以一天内多次出入。,,,,,
滨海湾花园是新加坡的新地标，怎么可以错过。[调皮]三大景点：花穹、云雾林和超级树。另外，闻名遐迩的金沙酒店就在旁边，让人无限向往的酒店啊！[色],,,,,
和期望的一样。夜间和白天两种美感。,,,,,
虽然是人工景点，但很漂亮，值得一去,,,,,
不错的景点，夜晚灯光秀非常赞。个人认为呢是新加坡必须去的景点。先去双园，然后走走空中走廊，晚上灯光秀一次15分钟！,,,,,
很美，可惜没时间进里面，夜景更美。,,,,,
作为新加坡的标志性景点，非常美，非常赞，景色好，没什么可玩的，但是很漂亮，植物各种，千奇百怪，瀑布令人震撼，值得一去，赞(/≧▽≦/),,,,,
春节的滨海湾花园装饰的很漂亮，完全感受不到这是在国外，中国年的元素很多。,,,,,
很不错的地方，适合傍晚的时候去，十一人也不是很多，可以先逛金沙再逛花园，最后晚上去迷雾森林和花穹，这样比较合理。,,,,,
真是好美的花园，也许对于这个森林城市的人来说，绿色不稀奇，但对于国人来说，真的好美，值得一去，大瀑布也很壮观，可以拍不出感觉，现场看很震撼，空中花园本来是最期待的，不过晃晃悠悠的，就要扣分了～,,,,,
花穹和云雾林两个项目都比较有特色，但是更适合夜间观赏，配合光影才体现出极致设计，相比较而言，supper tree及露天音乐会更让人喜欢，配合阿凡达的光影设计，也许更让人印象深刻。,,,,,
携程的电子票，凭二维码在景点售票处最右边窗口取票，很方便，价格确实优惠！景区内的花草是漂亮，只是它本身门票的定价偏高，性价比偏低。,,,,,
很值得逛逛，室内很凉快，还需要穿外套。在这么热的新加坡白天也只能去去这些凉快的室内景点走走看看了，不然要晒死。,,,,,
还不错 里面的花花草草很漂亮！照相也很美丽 小朋友也喜欢 有个小半天时间足够了！,,,,,
新加坡滨海湾花园是一个将城市打造成花园式城市的创举，这个海湾花园的景色超级美，设计也非常有特色，令人耳目一新。,,,,,
因为新加坡非常热，所以很喜欢这个地方，室内非常凉爽～看看植物花卉，参观云雾林最好加个薄外套～晚上有两场超级树灯光秀，值得一看！,,,,,
新加坡必去的景点，有鉴于新加坡炎热的天气，所以夜景更值得欣赏，本人文笔较差，描述不出那里的漂亮夜景，希望照片可以补足文字的不足。,,,,,
花园很大，风景很美，里面有摩拜单车和一种电动车可以骑，走路还是有点远,,,,,
新加坡是一个森林城市，滨海湾花园就是城市中的大花园。有两个花园馆和一个空中走廊，晚上8点开始灯光秀。每天晚上7:45及8:45 有超级树灯光秀，免费入场，最好的观赏方式是躺着看。,,,,,
花园里的植物很美，建议下午进去，晚上出来。因为晚上有超级树的灯光表演，非常美。室内温度较低，最好带上外套。,,,,,
非常棒！各种珍惜植物，晚上的灯光秀超级漂亮，刚好碰到中秋节前夕，惊喜的是节日气氛居然不比国内差，非常意外！,,,,,
滨海湾花园建议玩2次，一场白天可以看到好多植物；白天建议带好防嗮用具，一场夜晚可以边吹着海风边欣赏灯光秀。,,,,,
美不胜收，值回票价！两个冷室里面的植物真的是太多太美了，都不知道用什么词形容，，人工瀑布很震撼，但真的是有点冷，新加坡真的是不愧于花园城市的称号！,,,,,
flower dome和cloud forest超级漂亮 一定要亲身感受一下,,,,,
分为两个馆，花穹和云雾森林。室内的，凉爽舒适。花穹里都是按地域分的植物，可以科普，适合带孩子。云雾森林就是那个带瀑布的地方，人和自然融合的感觉。,,,,,
预定使用都很方便，晚上还有灯光秀。整个环境和景观都很好。滨海湾还有一个新的花室，希望携程也能预定门票。,,,,,
取票很简单便捷！从金沙后面穿过去大约10分钟就到了，非常值！园内的花花草草非常好看！路标很醒目，很好找,,,,,
新加坡滨海湾花园，空中走廊灯光秀打卡，每天19:40/20:40可以过来免费欣赏，白天来可能会很热，最好是去两个室内场馆会比较舒适。,,,,,
滨海湾花园两园连票要在一天内用完。我们因为买了连票没有用完第二次再去就作废了，只能重新购买。里面的环境舒适，如果你不赶时间，可以在里面坐下来慢慢欣赏。特别适合带上孩子和老人一同前往。,,,,,
滨海湾花园非常值得去，晚上灯光秀很漂亮！植物都很赏心悦目，愉悦身心，溜溜呆了一天，室内的瀑布做的非常好,,,,,
很美很美，必去打卡景点！下午五点左右去合适，不用去太早，否则等灯光秀要等很久，两个温室各一小时够了！,,,,,
太让人惊艳了，居然有这么美丽这么大的公园，室内的大瀑布一进门就让人非常震撼，佩服设计师的设计，值得来,,,,,
超级好用，有效期很长，我们8点多才到，工作人员说可以第二天来，晚上可以看灯光秀，很大，正好有中秋灯展,,,,,
滨海湾花园是新加坡最出名的景点之一。就在滨海湾一带，离金沙酒店也是非常的近，可以直接从酒店那边走过去。里面的话，那个植物园啦，非常的经典，可以玩很久，而且几根大柱子可以走来走去，可以穿行很久很久。来新加坡，这是一个必然要打卡的景点之一。,,,,,
晚上7點45分有燈光秀，個人感覺在天橋上以及天橋下的親水平台處遠距離觀看較為適合。燈光秀是免費的，結束後會有大量人流從場內湧出，請注意安全。,,,,,
超级方便，景区现场取票。比直接现场买便宜不少还不用排长队。之前没注意，买到的票是景区外取票的，联系携程也很快给解决了，赞一个。出国在外，还是用携程靠谱些！,,,,,
看得出是花巨资打造的，里面有很多花花草草。之前看图片还以为是在伞树里行走，其实是在另外的大阳光房里观赏，由此对新加坡重视环境保护、重视绿化的程度可见一斑，还是一个值得一去的景点。,,,,,
总体来说还是不错的，里面的植物也很多，花也开得很灿烂，但是不够特别。晚上的灯光秀很不错，值得一看。,,,,,
超好，一眼看见很震惊，长见识了，园区规划和景致基本做到极致了，花卉等保养维护的很好，晚上躺在树下，配着欧洲大歌剧音乐的灯光大秀，震撼心灵！,,,,,
一个超级大的人造花园！里面有各个大洲的各种植物及花卉，很壮观很美，里面各种色彩各种景色，拍照好去处，能玩一天，晚上有灯光秀，住帆船酒店的话可以看到的，进去很冷记得带外套！切记！,,,,,
滨海湾花园是新加坡花10亿元打造的超级花园，其中云雾林馆有全球最高的人工瀑布；花穹馆有超25万棵奇花异草。漫步在花穹馆，各式各样的花草让人目不暇接、大开眼界。非常棒的一个景点。,,,,,
电影场景很舒服的地方，在花园走走也很棒，不一定要付费上去看。晚上的灯光秀也很棒，很值得来。免入场费。可以从金沙饭店天桥走过去,,,,,
花园嘛真的一般般，跟国内植物园比太小。没见过的种类也和很少。去的时候有一个馆还维修，看不到。晚上等灯光秀，也还可以。但没有很震撼的感觉。,,,,,
景点超级好很美，双馆有3新币的小车可以直接到门口 ，走路也就10分钟，除了热之外其实没大问题，到了馆里很冷。但是我觉得新加坡最美的景点就是滨海湾花园了！下次还去！！,,,,,
超喜欢这里，有雨林花园，有汇聚不同风格的植物园，有变化灯光的光伞... 总之美不胜收,,,,,
场馆分为两个，一个看花一个看植物，里面的景色很美，一定要预留2小时的时间去看，里面很大，我也算是走得比较快的，也快2 小时才出来，最好吃了正餐再去，里面的消费偏贵。,,,,,
很值得去看的地方，景色很美，还有很多我们都不认识的花花草草，我们去的时间有点晚了，结果没法登上瀑布顶去看，晚上的灯光秀不负我此行的最终目的，！！记住要带件长袖去，真冷，里面。,,,,,
携程下单比较方便，电子凭证直接扫码入场，不需换票，景点是新加坡必须去的景点，人比较多，下午五六点去，比较好，可以看到白天的场景，在里面逛了一下，天黑了，又能看到有灯光的场景。,,,,,
超美在里面玩了一天，特别是夜晚的灯光秀，刚好配合到时间，灯光秀的时候在桥上，但是！在地面看上去更震撼更美啊。下次去新加坡还要去看！！！,,,,,
我们下午5点多入场，先逛小花园，黑咕隆咚的看不清啥，走马观花的进入到大花园，里面尽然控流，我排队排了半小时果断退出不玩了，出去本想上空中桥看看，过去8点过了，不让上，请改天,,,,,
提前携程上购买的门票，一行4人，坐地铁到空中花园那一站，下来以后从酒店里走到滨海花园。顺便看了下空中park。建筑真是人工创造的奇迹,,,,,
下午5点左右待到晚上听完晚上的音乐表演在离开，音乐表演很震撼，天还亮的时候去走走廊道拍拍照。,,,,,
非常享受的一段旅行。旅途过程令人惊喜。每张照片都像明信片一样。热带的植物奇花异草特别多，拍了很多的照片。如有机会还会再带家人过来观光。建筑非常的有特色。大瀑布的设计很独特。,,,,,
躺在滨海湾花园的草坪上看场灯光秀真的是个不错的选择…… 最美大树[挤眼]  ​​​！！感觉真的很是kool.very lovely.,,,,,
非常值得去的地方，一定要买票去看云雾林和花穹。里面的景色很漂亮，冷气也没有那么冷，我们是中午去的，正好进去避暑。没有看夜景，很遗憾。,,,,,
新加坡的新地标，曾赢得了2012年世界最佳建筑奖由温室(花穹和云雾林)、18棵超级树、文化遗产花园、植物世界、蜻蜓湖和翠鸟湖等组成。,,,,,
不错不错！,,,,,
风景很漂亮、值得一去。买票很方便，直接扫码就能进去,,,,,
买完没能换票入园，8：00停止换票你们7：59还可以卖，没来得及细看，还不能退。提示一下这好，真是一次糟糕的体检，只能外面看看了。,,,,,
网上买了双馆+空中走廊门票。一定要在网上看好双馆开放时间，以免走空。完全就是和图片里见到的一样，带爸爸妈妈出门的旅行，吃的好玩的好，老人家很满意，表示这样的旅行多多益善。,,,,,
还可以吧，就是进门有个瀑布，可以坐电梯到上面看看,,,,,
两个馆值得一去，天空树实在是懒得等到天黑开灯了。,,,,,
好用，扫二维码直接就可以进景点。好用，扫二维码直接就可以进景点。好用，扫二维码直接就可以进景点。好用，扫二维码直接就可以进景点。,,,,,
滨海湾花园中的人造＂超级大树＂，有凌空而架的弧形走道供游客登高观景。滨海湾花园是一个林木茂盛，鲜花盛开的美丽公园。此处于2012年建成，建于填海土地上，占地101公顷。,,,,,
人山人海奥 挪动前进 走马观花 灯光秀现场看好没劲 不如视频或照片唯美 空中走廊提前去约时间 不然排到很晚,,,,,
方便，快捷。携程上买票非常好，不用换纸质票，刷二维码直接进去，方便快捷。以后出去买票首选携程，服务也没得说，都是第一时间答复。,,,,,
方便，快捷。携程上买票非常好，不用换纸质票，刷二维码直接进去，方便快捷。以后出去买票首选携程，服务也没得说，都是第一时间答复。,,,,,
滨海湾花园很漂亮，晚上和白天完全是不同的感觉，特别喜欢花穹，真是植物王国呀，各种兰花，肉肉植物……真是让人大开眼界，叹为观止，,,,,,
不懂花花草草，在花穹里面完全是看个新鲜。雾林的瀑布令人意外的震撼！窗外的夜景也是非常不错。其实植物山的本身，外行只能看看热闹了,,,,,
花园植物品种繁多，布置的很漂亮。另一个里面有很高的瀑布和空中走廊，两个都冷气十足，需外套。晚上的灯光表演不容错过，的确好看。,,,,,
花园植物品种繁多，布置的很漂亮。另一个里面有很高的瀑布和空中走廊，两个都冷气十足，需外套。晚上的灯光表演不容错过，蛮好看的。,,,,,
花园植物品种繁多，布置的很漂亮。另一个里面有很高的瀑布和空中走廊，两个都冷气十足，需外套。晚上的灯光表演不容错过，蛮震撼的。,,,,,
滨海湾公园很漂亮，两个馆里各有特色，各种植物和花卉，是拍照打卡圣地，而且走进去特别凉爽。晚上灯亮起来的时候巨漂亮，伴着音乐，还能登上去看落日余晖中的金沙，值得一游。,,,,,
任性，新加坡有錢就是任性，人性的人面，好多地方都給人方面，人情又好，城市建築非常到位，真不愧為四小龍之首，為新加坡的政府點讚,,,,,
新加坡必打卡的地方，巨大的植物园内景色颇丰，宛若巨大贝壳的温室，超过20万株的800种植物在受保护的环境中欣欣向荣。夜晚可以看到迷人的灯光秀和金沙酒店交融的风景。,,,,,
【景色】特好【趣味】适合带宝宝去【性价比】景点门票价格便宜,,,,,
晚上和白天各区了一次，不同的感受。晚上灯光秀很精彩，白天上去走走犹如空中漫步。再去新加坡一定还要去去。两个室内景点也很棒！,,,,,
很值的去的一个景点，小朋友很喜欢，太美了！,,,,,
一定要来的一个地方！新加坡必打卡经典之一！很美很震撼！3岁以上的儿童就要开始买票了，不是1.2米噢！带孩子来绝对值得！！！,,,,,
两个花园都去看过了感觉室内的瀑布很大，景色很美也很壮观，花花草草而已，也没有那么想象中那么好灯光秀，因为太晚了没有去看，人很多，园区里还有免费小车不错，很方便。,,,,,
猜！华为和苹果手机拍夜景谁赢了每次旅行我都带个大单反，但其实大部分时间都用手机拍现在的手机拍照功能越来越强大，连夜景都十分优秀去了新加坡大名鼎鼎的滨海湾花园免费灯光秀，太梦幻了，像烟花一样璀璨绚烂，但是更环保。-奉上攻略时间每晚两场7:45pm和8:45pm 每场10分钟地点地铁站“bayfront” 步行10分钟左右 指示牌清晰 跟着走就行设备华为p20pro和苹果xs（华为略胜一筹）辅助设备：三脚架后期vsco和snapseed（vsco易上手，适合新手）,,,,,
花穹的花太多了，可以好好看看，都不舍得走了，毎朵花都想拍一下，强推！室内有点冷，要带个薄外套，建议每个时长1.5小时。（花穹的照片还没整理，拿个植物园的凑一下）,,,,,
加坡滨海湾花园（Gardens by the Bay）由滨海南花园、滨海东花园和滨海中花园三个风格各异的水岸花园连接而成。该花园占地101公顷，位于滨海湾亲水黄金位置，是整个滨海湾项目的组成部分之一。海湾花园为新加坡下一步建设国际化城市战略占有中心位置，是新加坡打造“花园中的城市”愿景不可分割的一部分。新加坡政府希望通过此计划将所在岛屿打造为绿草茵茵、树木葱茏、花卉争艳的“花园中的城市”。,,,,,
滨海湾花园，环境非常优美，对面能看见金沙酒店，另外最推荐的是flower dome和cloud forest，花穹拥有上万种植物，很多花卉都是只有在新加坡花穹里面，才能看到的，五彩缤纷，姿态万千。夜晚的景色更加迷人,,,,,
打卡坡县我最爱的滨海湾花园万紫千红尽收眼底荡漾在花海好幸福~两馆室内空调温度很低建议带宝宝的家长给孩子准备好外套挨着有个儿童戏水公园超棒，一定要去哟记得带好泳衣和毛巾有小朋友换衣服冲温水的地儿,,,,,
新加坡记忆。去过两次新加坡，回想起来，仿佛六字可以概括：阳光、鲜花、美食。新加坡永远不缺的就是明亮灿烂的阳光，在冬天寒冷阴霾的北京出发，一下飞机，就会被新加坡热情的阳光拥抱，那温暖的感觉，不像是旅游到异地它乡，反倒像是回到了久违的故乡！再有，就是到处都是鲜花。如果去植物园兰花馆逛逛，会看到许多世界珍稀物种的兰花，惊喜加惊艳，让人流连忘返。最后，新加坡是吃货们的天堂，黑胡椒螃蟹、肉骨茶、海南鸡饭………，数不尽的美味！新加坡的螃蟹好大，黑胡椒螃蟹钳子里的肉像鸡腿般粗壮！去新加坡，一定尝尝大螃蟹啊！另外，在图2地标性酒店的顶层酒吧中，享受一顿下午茶，观赏一下无边泳池，鸟瞰一下海滨花园景色，震撼又享受。,,,,,
取票口在两个温室的入口处，并不在金沙连接桥进到的入口。折腾了几分钟，需要打印或打开有二维码的确认单，简讯码不行。同样在携程买了夜间动物园，这里的取票比较让人困惑,,,,,
关于新加坡，你只知道鱼尾狮？  解锁新加坡新玩法，get  哈芝巷，给你一种恋爱的感觉 苏丹 回教堂 ，金色“洋葱头”，耀眼地矗立在道路尽头，好不显眼。 马来传统文化馆，曾是皇宫所在地，庭院里大片格南树，满满的异国情调 小印度，多彩的街头涂鸦，印度人聚集地 红点设计博物馆，来感受一下 新加坡 当代设计文化 SEA海洋馆，有你最心仪的那条鱼吗,,,,,
滨海湾花园主打两个馆~云雾林和花穹~花穹顾名思义就是坐拥天下奇花之地~里面的花真的太多太多了，很适合摆拍~还分了很多国家不同品种的花~花穹看完可以去云雾林，一进去就是超大的瀑布~稍微有点小冷~很多人就是为了看这瀑布去的，真的又美又壮观~遗憾的是没有看晚上的灯光秀~,,,,,
云雾林真的好清凉，绝对是避暑胜地，里面的室内瀑布也是网红打卡地，很漂亮，垂直错落的各种植物千姿百态，很有特色；花屋虽小但是鲜花都开得很艳丽，绝对是拍照的好地方；ocbc空中走廊，也很值得体验一下，能远眺摩天轮近看金沙酒店和欣赏灯光秀。,,,,,
滨海湾花园是新加坡的新地标，由滨海南花园、滨海东花园和滨海中心花园所组成的城市花园带。白天你可以参观两个温室，观赏花样万千的植物。晚上可欣赏精彩的灯光秀，感受花园夜景，无缝隙游览，一定让你流连忘返！花园内设有两个植物温室，一个名为“花穹”（Flower Dome），一个名为“云雾林”（Cloud Forest）。温室内培育有二十几万个植物，来自全球各个大洲（南极洲除外），温室穹顶是建筑、环境和园艺文化三者的结合。,,,,,
        新加坡打卡网红地之一——滨海湾湖园！下午四点赶到，购买了套票46新币，含两个冷室（云雾林+花穹）还有一个神秘花园+交通车。本以为两个室内的景点不会占用太多时间，谁知道进去以后才发现别有洞天！于是便开始了逛逛、看看、拍拍、玩儿玩儿的节奏！人超多，云雾林等电梯上到顶层就要排队40分钟左右。当然，当你置身屋顶往下边走边观景的时候，一切都值得！        花穹里面是新加坡的国花——胡姬花的主场，到处都是各种品种、颜色、花型沾满眼底！这都不是一个“好玩、漂亮”能够形容的……        神秘花园只在下午4点到5点开放，我们去的时间刚好，所以又看到了不一样的风景。花花草草就不用说了，山水田园气息十足！有些花被保护，但是又为了让游客看花的结构，它会在前面放一个放大镜，通过此设备能够看见花蕊的结构或是你看不到的东西，特别的人性化！最值得提的是花园里的4D电影，能让你坐在那里就先体验整个滨海湾花园的全貌和景点，并且还能体会到喷水、飞翔、闻到花香等，就跟真的走在其中一样！        用了三个多小时逛完了几个景点儿，匆匆赶到巨树地下，本想再到空中走到感受一下高空看夜景的感觉，可惜时间已经到了灯光秀开始的时候，于是就地而坐，静静享受这美丽的灯光和美妙的音乐吧……        总之，在滨海湾花园里真的是又一次感觉到新加坡花园城市的美名真是名不虚传，还有就是这里规范的管理，人性化的服务，无不体现了一个国家的文明，再次点赞！推荐大家到新加坡一定不要错过这里的美景！,,,,,
滨海湾花园由滨海南花园、滨海东花园和滨海中花园三个风格各异的水岸花园连接而成。适合下午去玩，“云雾林”和“花穹” 里面植物养的精致，室内冷室很有特色。,,,,,
上午9点半到现场售票处后临时携程下单买的，比现场买便宜，而且当时人很少，立即在现场以手机上的链接信息换了门票。云雾林更有特色，就先去参观云雾林。空调很冷，要穿外套。坐电梯上瀑布顶再一层层走下来，绿植设计挺别致的。花穹比较一般。,,,,,
特别喜欢滨海湾花园，里面的空调超凉快，花也特别美，尤其是每隔几个月换一次主题花卉这个特别吸引我，也吸引了很多游客。滨海湾花园地势优越，交通便利，乘黄线或蓝线在Bayfront下车，从B出口出去右转一直走上去300米左右就抵达花园里了。,,,,,
还可以 但是被吹的太过了 灯光秀跟音乐喷泉没什么区别 两个室内的也就 还行吧……人特别特别多 我们平日傍晚去的 全都是人 印度人很多很多 可能赶上印度假期了吧,,,,,
"这里是滨海湾花园的一个室内温室展馆,挑高比较高，冷气也足，但是面积不算很大，里面的植物状态和丰富程度其实不比国内的一些大型植物园好，花墙造型什么的我也不是很喜欢，没有隔壁的那个人造瀑布有特色，不过还是值得来看看，现在这边成了网红，游客比较拥挤",,,,,
It is really nice to spend a day to enjoy the great quality of air and beautiful flowers.,,,,,
滨海湾花园是免费的 可以免费看到花园里的植物，那几个地标式的大树。票钱是一个室内花馆和一个室内树林馆 个人认为还是值得的。 另外大树上面的空中走道需要单独买票大人是8新币 孩子是5新币 晚上有两场灯光秀 就在那几棵大树那里 在下面看更好 ，在空中走道反倒看不全 不过可以看到摩天轮夜景 和很近的金沙夜景。,,,,,
滨海湾花园，如果不去两个馆的话是不需要门票的。从地铁或者公车站出来，沿着路标走就行了，引导得很清楚。因为是晚上到的，只看到了夜景，灯光很梦幻。在7.45和8.45有两场灯光秀，可以学大多数游客那样躺地上欣赏。,,,,,
没注意看，以为滨海花园就是收费的公园，还觉得买这个票买错了！进到花穹和云雾林才知道，真的太漂亮太漂亮了！像到了童话世界一样，特别是云雾林！很推荐！提前下载了门票的预订单，所以进入都非常顺利！景区工作人员很多都会中文！唯一的缺点就是，景点内都是英文的指示牌，携程上面云雾林和花穹是中文，却没有对应英文的提示牌，我还担心自己找错了地方，哈哈！建议下午入园，可以在公园呆一下午，慢慢看看，晚上大概7:40分有灯光秀，非常漂亮，超级树伴随着音乐，还可以看到金沙酒店，灯光都是多种颜色变换！绝对值得看看,,,,,
植物超级多，地方超级大。很遗憾，我们只是走马观花，没机会细细观赏。唯一的缺陷就是太！太！太！冷了。我们穿的不够多，结果实在冻的不行，提前跑出来了。,,,,,
最棒的人造花园 美丽干净 花草常新 令人流连忘返,,,,,
不要门票，真的超级棒。晚上的灯光秀超乎想象。人也特别多。记得带好垫在地上的东西,,,,,
作为一个大中国人民，觉得真心挺一般的，就很假，但是长期生活在城市的人应该很喜欢,,,,,
花穹和云雾林绝对值得一看，有点遗憾是白天去的，晚上去就可以看看花园的发光树了。,,,,,
这个滨海花园是新加坡的一个象征吧，大自然和高科技融合在一起。给游客温馨的体验和高科技的感受。这个室内大花园规避了新加坡室外的高温，让我们尽情感受这花园的魅力。,,,,,
虽然都是人工的 但是管理很到位，科学时代感十足，和新加坡的城市很匹配,,,,,
滨海湾花园是免费的，收费的是两个花房，里面有点凉，记得带长袖，展示各种各样的植物，带小朋友去看看，种下保护环境的种子。,,,,,
没有想象中的震撼，云雾林馆打造的还不错，仙气飘飘的感觉，但对面的花穹馆，我只能说里面的花都是中国常见的，并没有奇花异草，馆也都不大，看起来有点乏味，不太推荐去,,,,,
最后一晚，还是看不够滨海花园的supertree，仿佛看到阿凡达的世界，美轮美奂  ​​​哈哈哈哈,,,,,
很不错 就是离地铁口太远啦,,,,,
很不错，新加坡政府化了不少钱打造的两个室内花园。到新加坡必游景点，是新加坡人民的骄傲。新加坡是名付其实的花园国家。好,,,,,
居然是免费的，真的超出了我的想想。树就不说了超级赞，还有各个国家的花园。很好,,,,,
新加坡外国游客最多的地方，酒店林立,,,,,
购买方便，出票及时，取票方便，总体好评。景点的观感为打卡景点，还是值得来体验一下的，毕竟新加坡也只有那么大，好评。,,,,,
就在金沙酒店的后面，直接联通。不要门票。绝对值得一去的景点。灯光秀好评！,,,,,
值得去看看的网红景点 晚上音乐灯光秀超棒 超震撼的!,,,,,
非常漂亮，值得一看。特别是灯光秀,,,,,
非常好携程网提供了良好的服务，一站式服务，签证、住宿、购票一次办齐。感谢,,,,,
馆内有好多奇异的热带植物，非常吸引人眼球！超级树的夜景也相当漂亮！当夜幕快要降临时，提前抢占有利位置，席地而坐或仰面躺地观看，非常震撼！强烈推荐去看看！,,,,,
环境真心不错，布景也很用心，但可能初到新加坡，未适应当地气温，突然很热，出门特地换了一件无袖连衣裙，没想到景点里空调足到让你可以穿上厚外套，真是要冻成狗,,,,,
个人超喜欢云雾林，水瀑直泻而下，还很凉爽。从金沙酒店出来Tower 2中间门出去坐直梯到6楼，大概十几分钟吧就走到了，只是有点热，没啥树荫。,,,,,
不错的景色，值得一去，很美丽。,,,,,
必打卡景点，建议晚上去很漂亮，很适合带孩子，附近有沙叻串，非常好吃，50新币一套串儿，很安静，晚上夜跑的人很多,,,,,
来到新加坡滨海湾花园，才真正感受到什么叫城市的园林文化精品。相比于广州的花城汇，档次不知高了多少。真心觉得新加坡人很幸福，在家门口就有这么漂亮的花园。,,,,,
空中走廊观景一流，花穹和云雾林纳凉好去处，当然特别栽培的鲜花也很棒。,,,,,
喜欢植物的可以去，双馆推荐，凉快啊。特别是云中那个馆，个人非常喜欢。,,,,,
订购之前一定要看一眼，当时是到了景点才买的，没想到取票的地方不在景点。。。险些就错过最后的时间，差点没进去。,,,,,
地铁下来距离花园还有15分钟步行路程，取票比较方便，但价格较高，十一国庆期间游客很多，且景区要求推婴儿车的游客必须坐无障碍电梯，等电梯排队时间很长。,,,,,
还行吧，瀑布壮观，里面很冷，要带外套.另一个以花园为主，色彩比较好看,,,,,
